Tournament Date,Player ID,player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate
2024-07-28,72,ruuka,21.138,3.296,32.478,0,5.154,0,21.138,0
2025-06-21,72,ruuka,17.778,2.327,35.198,0,5.542,0,17.778,0
2025-08-01,76,comfv,32.673,8.841,26.299,4,4.061,0,32.673,0
2025-08-08,76,comfv,27.419,6.943,28.905,1,4.794,0,27.419,0
2024-09-05,78,doomchicken,22.857,4.218,27.178,1,4.417,0,22.857,0
2025-06-11,78,doomchicken,34.783,9.474,29.83,3,4.175,0,34.783,0
2024-09-04,79,JuliAless64,31.532,7.283,29.998,1,4.171,0,31.532,0
2024-09-05,79,JuliAless64,32.812,6.262,30.991,2,4.381,0,32.812,0
2024-09-26,79,JuliAless64,26.0,7.245,27.899,3,4.192,0,26,0
2025-06-05,79,JuliAless64,35.714,7.037,29.504,0,4.622,0,35.714,0
2025-06-11,79,JuliAless64,41.346,8.171,33.843,1,4.791,0,41.346,0
2025-06-21,79,JuliAless64,33.333,6.626,30.94,1,4.711,0,33.333,0
2025-07-07,79,JuliAless64,33.721,8.146,34.44,3,4.879,0,33.721,0
2025-07-18,79,JuliAless64,38.889,7.906,30.968,1,4.595,0,38.889,0
2025-07-24,79,JuliAless64,40.0,11.979,31.074,5,4.196,0,40,0
2025-08-01,79,JuliAless64,37.143,8.426,31.272,2,4.308,0,37.143,0
2024-07-13,80,moosepi,28.758,5.684,32.136,1,4.909,0,28.758,0
2025-06-21,80,moosepi,34.286,8.194,32.881,2,4.542,0,34.286,0
2024-06-03,83,GabrielaRobin,38.211,5.03,27.491,0,4.894,0,38.211,0
2024-09-05,83,GabrielaRobin,35.938,8.067,27.997,6,4.196,0,35.938,0
2024-09-26,83,GabrielaRobin,39.516,9.12,26.856,2,4.429,0,39.516,0
2025-06-05,83,FaLiLV,42.342,10.065,27.843,2,4.532,0,42.342,0
2025-06-11,83,FaLiLV,44.681,11.543,29.616,3,4.286,0,44.681,0
2025-06-24,83,FaLiLV,32.432,8.043,30.201,2,4.361,0,32.432,0
2025-07-24,83,FaLiLV,40.909,11.034,28.445,1,4.159,0,40.909,0
2025-08-08,83,GabrielaRobin,38.421,7.254,30.377,0,5.288,0,38.421,0
2024-07-28,84,Alkios,35.252,9.537,24.819,0,4.163,0,35.252,0
2024-09-04,84,Alkios,31.897,7.48,28.569,2,4.081,0,31.897,0
2024-09-05,84,Alkios,39.048,9.181,27.688,6,4.024,0,39.048,0
2024-09-26,84,Alkios,38.636,12.187,27.104,5,3.971,0,38.636,0
2025-06-05,84,Alkios,41.88,11.889,29.463,3,4.061,0,41.88,0
2025-06-24,84,Alkios,36.522,6.629,32.287,0,4.905,0,36.522,0
2025-07-02,84,Alkios,37.671,7.125,26.801,1,4.891,0,37.671,0
2025-07-07,84,Alkios,37.179,9.397,30.579,2,4.741,0,37.179,0
2025-07-24,84,Alkios,43.448,10.491,28.743,2,4.619,0,43.448,0
2025-08-01,84,Alkios,45.714,11.48,27.625,6,4.109,0,45.714,0
2025-06-05,90,Kenzou_Tenma,27.119,3.996,29.335,0,5.25,0,27.119,0
2025-07-18,90,Kenzou_Tenma,13.725,3.225,32.211,0,4.429,0,13.725,0
2025-08-01,90,Kenzou_Tenma,14.286,3.136,29.884,1,4.526,0,14.286,0
2025-06-11,91,Baikinman,24.348,4.209,32.026,0,4.964,0,24.348,0
2025-06-21,91,Baikinman,20.741,3.422,33.93,1,5.25,0,20.741,0
2025-07-02,91,Baikinman,22.222,4.204,25.302,0,5,0,22.222,0
2025-07-18,91,Baikinman,26.724,5.7,30.678,1,4.548,0,26.724,0
2025-08-01,91,Baikinman,20.161,3.503,34.449,0,4.96,0,20.161,0
2025-07-18,92,Kuterin,27.778,7.773,29.541,4,4.267,0,27.778,0
2025-07-24,92,Kuterin,34.286,10.135,30.198,4,4.167,0,34.286,0
2024-06-03,98,comete,16.484,2.876,32.789,0,5.067,0,16.484,0
2024-09-05,98,comete,23.276,4.005,33.164,0,4.519,0,23.276,0
2025-06-05,98,comete,32.203,6.457,28.592,1,4.816,0,32.203,0
2024-09-26,100,753,19.626,5.345,27.2,0,4.143,0,19.626,0
2025-06-05,100,753,42.342,10.213,28.698,1,4.489,0,42.342,0
2025-07-18,104,uomi,21.26,4.593,25.668,0,4.519,0,21.26,0
2024-07-13,106,cafezinho,21.138,3.605,29.983,0,5.154,0,21.138,0
2024-09-05,106,cafezinho,26.724,7.071,30.195,4,3.806,0,26.724,0
2024-09-26,106,cafezinho,26.531,4.407,33.99,0,5.115,0,26.531,0
2025-06-11,106,cafezinho,28.696,5.559,32.822,1,4.848,0,28.696,0
2025-06-21,106,cafezinho,31.507,6.866,33.094,3,4.652,0,31.507,0
2025-06-21,109,Ephemeral,25.0,3.861,32.342,0,5.343,0,25,0
2025-08-01,109,Ephemeral,16.832,2.873,33.094,0,5,0,16.832,0
2024-09-05,115,SaikiChan,21.875,5.091,28.065,2,4.107,0,21.875,0
2024-09-26,115,SaikiChan,17.742,3.225,34.222,1,5.136,0,17.742,0
2025-06-05,115,SaikiChan,18.919,3.045,31.986,0,5.381,0,18.919,0
2025-06-11,115,SaikiChan,21.277,5.036,29.471,1,4.4,0,21.277,0
2025-06-17,115,SaikiChan,21.951,3.694,32.239,0,5.259,0,21.951,0
2025-06-24,115,SaikiChan,25.217,6.924,37.416,4,4.69,0,25.217,0
2025-07-02,115,SaikiChan,23.288,7.044,28.817,4,4.294,0,23.288,0
2025-07-07,115,SaikiChan,25.828,7.712,31.769,3,4.564,0,25.828,0
2025-07-18,115,SaikiChan,16.327,4.278,31.694,1,4.062,0,16.327,0
2025-08-08,115,SaikiChan,23.78,4.499,32.663,1,5.436,0,23.78,0
2025-07-18,119,Fumiii,17.347,3.386,34.187,0,4.471,0,17.347,0
2025-08-08,119,Fumiii,31.25,4.347,34.946,2,5.9,0,31.25,0
2024-07-13,121,Janoxx,17.647,3.61,29.559,1,5,0,17.647,0
2024-09-04,121,Janoxx,14.414,3.063,25.302,1,4.375,0,14.414,0
2024-09-05,121,Janoxx,22.963,5.296,26.389,4,4.161,0,22.963,0
2025-06-05,121,Janoxx,24.0,7.693,24.467,2,4,0,24,0
2025-06-11,121,Janoxx,18.692,2.943,36.394,0,5.55,0,18.692,0
2025-06-24,121,Janoxx,16.102,4.077,29.27,1,4.474,0,16.102,0
2025-07-18,121,Janoxx,15.748,3.521,27.192,1,4.55,0,15.748,0
2025-07-24,121,Janoxx,8.271,1.029,38.967,0,6.091,0,8.271,0
2025-08-01,121,Janoxx,20.714,3.869,31.273,3,5,0,20.714,0
2024-06-03,123,Konsumenci,13.725,4.122,26.086,2,3.929,0,13.725,0
2024-07-19,123,Konsumenci,21.739,3.738,30.114,1,5.3,0,21.739,0
2024-09-04,123,Konsumenci,15.0,3.815,29.6,0,3.944,0,15,0
2025-06-05,123,Konsumenci,13.986,2.208,31.341,1,5.55,0,13.986,0
2025-07-07,123,Konsumenci,13.462,2.018,39.453,1,5.905,0,13.462,0
2024-07-21,133,OnlyWorldDaiStar,13.014,0.688,39.578,0,6.579,0,13.014,0
2025-06-11,133,OnlyWorldDaiStar,14.607,3.055,35.713,0,5.077,0,14.607,0
2025-06-11,134,Jakemonkey,25.234,3.469,40.424,0,5.444,0,25.234,0
2024-06-03,143,mahzrunner,16.379,1.299,36.833,0,6,0,16.379,0
2024-07-28,143,mahzrunner,17.986,3.881,35.949,1,4.72,0,17.986,0
2024-09-04,143,mahzrunner,15.0,1.909,36.535,0,5.278,0,15,0
2024-09-05,143,mahzrunner,18.75,3.045,31.572,1,4.75,0,18.75,0
2024-09-26,143,mahzrunner,30.645,5.923,32.177,1,4.763,0,30.645,0
2025-06-24,143,mahzrunner,18.644,3.364,33.021,0,5.091,0,18.644,0
2025-07-02,143,mahzrunner,26.515,4.06,30.47,0,5.371,0,26.515,0
2025-07-18,143,mahzrunner,19.608,3.567,37.108,1,5,0,19.608,0
2025-08-01,148,THE_USUAL,18.797,2.247,33.816,0,5.4,0,18.797,0
2024-07-13,160,Skychael,17.45,3.324,30.894,0,4.962,0,17.45,0
2024-07-13,160,Skychael,15.942,2.744,22.689,0,5.091,0,15.942,0
2024-07-18,160,Skychael,19.13,2.77,32.304,0,5.045,0,19.13,0
2024-07-19,160,Skychael,21.774,5.606,30.608,3,4.333,0,21.774,0
2024-07-21,160,Skychael,18.4,3.618,29.939,0,5.174,0,18.4,0
2024-07-28,160,Skychael,17.361,3.0,31.773,0,5.2,0,17.361,0
2024-09-26,160,Skychael,14.851,4.356,28.76,1,3.933,0,14.851,0
2025-06-05,160,Skychael,19.417,4.074,32.48,0,4.75,0,19.417,0
2025-07-07,160,Skychael,20.349,3.392,34.84,1,5.629,0,20.349,0
2025-06-24,171,JustaWeirdo,6.838,0.66,44.343,0,6.125,0,6.838,0
2024-07-21,177,oh95,25.954,2.532,29.286,0,5.5,0,25.954,0
2025-06-11,177,oh95,20.225,3.249,32.136,1,5.278,0,20.225,0
2025-06-21,177,oh95,29.286,6.028,32.028,4,5,0,29.286,0
2024-06-03,178,Nonocchi,72.289,30.39,20.48,9,3.05,0,72.289,0
2024-07-13,178,Eryth,73.333,25.781,22.993,8,3.838,0,73.333,0
2024-07-18,178,Eryth,72.174,26.904,24.289,10,3.614,0,72.174,0
2024-07-21,178,Eryth,69.863,28.911,23.243,17,3.657,0,69.863,0
2024-07-28,178,Eryth,76.423,27.573,22.617,11,3.67,0,76.423,0
2025-06-05,178,Eryth,76.984,27.497,25.343,8,3.505,0,76.984,0
2025-06-24,178,Eryth,82.114,30.451,27.446,10,3.337,0,82.114,0
2025-07-02,178,Eryth,75.758,25.166,24.38,10,3.95,0,75.758,0
2025-07-07,178,Eryth,71.795,25.899,27.359,8,3.911,0,71.795,0
2025-08-08,178,Eryth,70.968,28.053,25.896,8,3.75,0,70.968,0
2024-06-03,194,Math_,43.089,7.932,26.659,2,4.547,0,43.089,0
2025-06-05,194,Math_,45.946,12.083,27.223,3,4.353,0,45.946,0
2025-06-24,223,VuhrCulls,11.702,1.66,35.055,0,5.273,0,11.702,0
2024-06-03,228,Dry,20.0,4.759,29.4,0,4.368,0,20,0
2025-06-11,228,Dry,27.885,10.476,27.998,7,3.966,0,27.885,0
2025-06-17,228,Dry,28.169,8.46,31.097,6,4.65,0,28.169,0
2025-06-24,228,Dry,25.203,6.386,32.895,2,4.452,0,25.203,0
2025-07-02,228,Dry,32.117,7.589,27.625,2,4.682,0,32.117,0
2025-07-07,228,Dry,24.503,5.492,32.528,1,4.946,0,24.503,0
2025-07-18,228,Dry,20.588,4.349,28.988,1,4.619,0,20.588,0
2025-07-24,228,Dry,22.727,6.885,27.908,2,4.057,0,22.727,0
2025-08-01,228,Dry,29.839,8.054,29.894,7,4.324,0,29.839,0
2025-08-08,228,Dry,29.474,7.442,27.011,2,4.893,0,29.474,0
2024-07-13,238,Progenitor,17.742,3.464,29.129,0,4.818,0,17.742,0
2024-09-04,238,Progenitor,28.571,5.424,29.935,3,4.714,0,28.571,0
2024-09-05,238,Progenitor,22.222,3.32,33.147,1,4.867,0,22.222,0
2024-09-26,238,Progenitor,20.0,4.635,26.95,1,4.4,0,20,0
2025-06-05,238,Progenitor,26.496,5.905,32.234,0,4.516,0,26.496,0
2025-06-11,238,Progenitor,27.885,4.924,35.173,0,5.103,0,27.885,0
2025-06-17,238,Progenitor,27.465,4.824,33.582,1,5.359,0,27.465,0
2025-07-18,238,Progenitor,22.047,4.291,31.397,0,4.643,0,22.047,0
2025-07-24,238,Progenitor,27.273,6.54,32.469,2,4.571,0,27.273,0
2024-06-03,241,yasashiikumo,24.39,4.321,29.951,3,4.933,0,24.39,0
2024-09-04,241,yasashiikumo,16.379,2.681,33.887,0,4.947,0,16.379,0
2024-09-05,241,yasashiikumo,17.143,2.611,32.723,0,4.611,0,17.143,0
2024-09-26,241,yasashiikumo,19.626,3.732,33.218,0,4.952,0,19.626,0
2025-06-05,241,yasashiikumo,21.053,4.151,28.407,0,4.688,0,21.053,0
2025-08-01,241,yasashiikumo,30.645,5.366,36.325,1,4.895,0,30.645,0
2025-07-18,259,Patoche49,14.815,2.239,35.201,0,5.312,0,14.815,0
2025-06-17,260,AnotherWish,27.344,5.352,35.849,1,5.257,0,27.344,0
2024-06-03,268,civiltwlight,32.967,8.542,28.46,1,4.333,0,32.967,0
2024-07-18,268,civiltwlight,43.478,10.287,28.876,3,4.46,0,43.478,0
2024-07-19,268,civiltwlight,43.066,11.178,26.568,9,4.39,0,43.066,0
2024-07-21,268,civiltwlight,36.301,6.815,30.325,4,4.849,0,36.301,0
2024-09-04,268,civiltwlight,47.5,14.103,27.979,9,3.596,0,47.5,0
2024-09-26,268,civiltwlight,42.056,10.516,25.448,3,4.222,0,42.056,0
2025-06-05,268,civiltwlight1,54.839,15.353,27.767,0,4,0,54.839,0
2025-06-05,268,iryd,47.674,15.48,28.74,5,3.805,0,47.674,0
2025-06-24,268,iryd,50.427,14.915,26.219,4,3.864,0,50.427,0
2025-07-02,268,iryd,62.774,16.558,26.321,3,4.337,0,62.774,0
2024-07-13,271,mitsorubi,13.333,1.207,38.15,0,6.278,0,13.333,0
2024-09-04,271,mitsorubi,8.108,1.614,42.504,2,5.222,0,8.108,0
2025-06-24,271,mitsorubi,13.008,2.768,43.199,1,5,0,13.008,0
2025-06-11,276,hmsuis,25.532,4.476,34.595,1,5.042,0,25.532,0
2025-07-24,276,hmsuis,29.286,6.671,33.987,2,4.707,0,29.286,0
2025-06-05,277,Chemist,27.184,6.41,29.402,2,4.643,0,27.184,0
2025-07-18,277,Chemist,21.552,5.458,31.232,2,4.4,0,21.552,0
2025-07-24,277,Chemist,22.069,4.476,31.616,2,5.312,0,22.069,0
2024-09-26,289,provenance,21.591,3.73,29.684,0,5.053,0,21.591,0
2025-06-21,289,provenance,25.517,6.539,31.172,4,4.514,0,25.517,0
2025-08-01,289,provenance,26.429,5.536,30.109,3,4.622,0,26.429,0
2025-06-21,291,sunshine_r_w_p,13.103,1.223,37.914,0,5.842,0,13.103,0
2025-06-11,301,channina,83.178,31.344,26.834,13,3.461,0,83.178,0
2025-07-24,301,channina,80.451,34.969,25.686,20,3.252,0,80.451,0
2025-06-05,311,beautiful,36.364,7.452,31.272,1,4.654,0,36.364,0
2025-06-17,311,SAVAGEGENIUS,33.594,5.896,34.828,1,5.279,0,33.594,0
2025-06-24,311,SAVAGEGENIUS,30.631,6.463,33.76,0,4.5,0,30.631,0
2025-07-02,311,SAVAGEGENIUS,37.778,10.162,27.28,6,4.51,0,37.778,0
2025-07-18,311,beautiful,25.0,3.806,35.597,1,5.103,0,25,0
2025-07-24,311,beautiful,31.579,6.009,33.922,1,4.952,0,31.579,0
2025-08-08,311,beautiful,39.024,6.923,32.615,0,5.359,0,39.024,0
2025-07-18,322,KasumiYozora,12.195,1.81,39.435,0,5.2,0,12.195,0
2025-06-21,330,_nadeshiko,24.658,5.831,31.397,2,4.444,0,24.658,0
2025-06-24,335,xeyz,22.609,2.664,41.282,0,5.692,0,22.609,0
2025-07-02,335,xeyz,18.182,2.4,32.638,0,5.708,0,18.182,0
2025-06-11,336,fiftypercentweeb,16.8,1.499,43.535,0,5.905,0,16.8,0
2025-06-11,351,kabigon,29.907,5.856,33.91,0,4.906,0,29.907,0
2025-06-24,357,chommy,3.604,0.65,34.934,0,5.25,0,3.604,0
2025-08-08,357,chommy,7.258,2.273,29.698,1,4.889,0,7.258,0
2025-06-24,365,spanky,15.957,5.922,35.112,3,3.733,0,15.957,0
2025-07-02,365,spanky,25.547,6.166,29.578,2,4.743,0,25.547,0
2025-07-07,365,spanky,18.994,2.62,30.784,0,5.676,0,18.994,0
2025-07-18,365,spanky,22.449,6.388,27.513,0,3.818,0,22.449,0
2025-07-24,365,spanky,20.301,4.34,33.008,1,4.963,0,20.301,0
2025-06-17,369,florenz,28.205,6.411,40.443,0,4.848,0,28.205,0
2025-06-11,384,Miki_Hoshii,50.0,12.849,31.313,6,4.481,0,50,0
2025-08-01,411,Crocabulia,69.173,25.468,25.559,19,3.185,0,69.173,0
2025-08-08,411,Crocabulia,61.585,17.753,28.895,4,4.545,0,61.585,0
